-0.95,-0.04,0.18,6.23,3.11,4.39
-0.96,-0.04,0.18,-3.91,-0.06,3.11
-0.97,-0.02,0.18,-12.63,2.50,-0.43
-0.95,-0.04,0.18,5.68,4.58,-2.50
-0.94,-0.05,0.18,8.97,0.06,-2.99
-0.94,-0.03,0.18,-26.98,-0.43,-3.42
-0.98,-0.04,0.17,-11.78,2.69,-5.98
-0.94,-0.06,0.17,6.65,2.32,-6.41
-0.93,-0.06,0.17,-3.36,0.49,-8.54
-0.95,-0.05,0.17,-18.01,-2.75,-5.74
-0.93,-0.05,0.17,-6.84,-3.78,-3.54
-0.89,-0.06,0.17,3.42,-3.85,-0.85
-0.94,-0.06,0.17,-8.48,-7.26,6.35
-0.99,-0.06,0.18,-8.54,-11.84,16.91
-1.00,-0.04,0.19,-4.64,-13.18,23.32
-0.98,-0.03,0.20,-2.62,-5.00,17.40
-0.97,-0.03,0.19,-2.93,3.78,8.30
-0.95,-0.03,0.19,-7.02,8.42,1.22
-0.92,-0.02,0.18,-8.12,12.88,-5.19
-0.90,-0.04,0.17,-2.69,15.62,-8.91
-0.93,-0.06,0.16,-5.74,13.67,-8.48
-0.96,-0.06,0.16,-16.60,5.80,-2.50
-0.97,-0.07,0.16,-9.83,2.75,0.12
-1.01,-0.08,0.16,-2.14,0.92,1.59
-0.98,-0.06,0.17,-2.81,-6.04,6.35
-0.94,-0.04,0.17,0.73,-6.90,4.94
-0.94,-0.05,0.18,6.16,-3.30,0.12
-0.96,-0.05,0.18,0.73,-2.75,-2.62
-0.97,-0.05,0.18,-4.58,-5.55,-2.14
-0.94,-0.04,0.19,-0.49,-5.92,-1.46
-0.93,-0.04,0.19,7.75,-4.58,-2.08
-0.98,-0.05,0.19,-0.98,-1.46,-5.00
-0.97,-0.04,0.19,-7.87,-2.14,-4.58
-0.94,-0.03,0.19,-0.92,-0.06,-5.07
-0.94,-0.05,0.19,2.26,3.23,-6.29
-0.88,-0.03,0.18,-4.15,2.93,-4.09
-0.88,-0.04,0.17,-2.14,5.92,-3.54
-0.93,-0.06,0.17,-2.50,7.32,-1.65
-0.87,-0.04,0.17,-6.77,1.53,8.54
-0.81,-0.04,0.17,7.57,-1.28,15.93
-0.79,-0.04,0.16,10.62,1.34,18.01
-0.71,-0.03,0.15,3.42,0.37,28.56
-0.51,-0.00,0.13,10.44,0.92,37.72
-0.28,0.02,0.10,30.15,7.63,51.57
-0.19,0.01,0.08,53.28,21.36,52.12
-0.28,-0.05,0.05,55.73,23.74,48.89
-0.24,-0.01,0.02,44.68,23.56,57.07
-0.08,0.03,0.00,111.63,14.83,73.18
0.06,-0.01,-0.03,210.21,9.16,68.60
0.05,-0.03,-0.06,214.90,11.11,67.08
-0.05,-0.04,-0.09,212.71,18.62,83.07
-0.32,-0.15,-0.09,260.62,20.51,24.96
-0.84,-0.30,-0.05,241.70,4.27,-192.75
-1.25,-0.50,-0.02,91.67,-48.52,-192.93
-1.42,-0.41,-0.00,-137.15,29.97,-155.64
-1.32,-0.15,-0.01,-243.10,-46.14,95.34
-2.03,-0.39,-0.00,82.09,-30.15,2.62
-1.94,-0.30,0.07,240.84,252.08,-320.37
-2.11,-0.35,0.17,343.69,117.07,-123.54
-2.59,-0.66,0.22,101.62,-214.72,19.10
-2.51,-0.50,0.04,-364.99,-172.24,-0.55
-2.52,-0.21,0.06,-843.63,-78.12,38.88
-2.33,-0.08,0.10,-630.00,-55.48,134.46
-1.82,0.08,0.12,-96.07,78.37,119.93
-1.39,-0.05,-0.05,593.20,99.30,78.19
-0.96,-0.33,-0.10,790.22,78.31,51.57
-0.86,-0.41,-0.01,520.94,27.28,32.10
-0.75,-0.26,-0.04,-27.53,53.22,33.87
-0.56,-0.06,-0.07,-344.79,1.59,0.24
-0.48,-0.05,-0.06,-223.88,-18.74,-44.68
-0.48,-0.12,-0.05,-71.04,15.87,-92.53
-0.50,-0.15,-0.06,-16.78,63.23,-89.54
-0.55,-0.15,-0.07,-8.36,70.92,-67.87
-0.74,-0.22,-0.06,17.88,48.77,-74.52
-0.87,-0.24,-0.04,-15.93,28.02,-54.87
-0.91,-0.19,-0.04,-35.83,20.45,-26.79
-0.90,-0.19,-0.03,10.07,-24.11,-4.33
-0.93,-0.24,-0.01,29.11,-49.80,2.01
-0.91,-0.20,-0.01,-16.24,-48.28,20.63
-0.85,-0.17,-0.01,-14.53,-50.48,26.18
-0.79,-0.19,-0.01,13.12,-64.33,20.81
-0.80,-0.20,-0.01,3.66,-70.68,20.26
-0.86,-0.18,-0.00,-16.36,-56.34,21.12
-0.90,-0.18,-0.00,7.93,-47.91,20.69
-0.97,-0.23,0.01,67.02,-49.26,15.75
-1.07,-0.25,0.01,53.16,-41.87,8.97
-1.12,-0.24,0.02,23.13,-35.16,13.31
-1.13,-0.24,0.02,13.67,-32.29,17.52
-1.02,-0.23,0.02,11.60,-34.61,24.05
